sent_correct	sent_wrong
郑大妈没有喝过冰红茶。	郑大妈没有喝了冰红茶。
陈大姐没有屠宰过牛。	陈大姐没有屠宰了牛。
他没有炖过鸡。	他没有炖了鸡。
李先生没有清蒸过鱼。	李先生没有清蒸了鱼。
你们没有弹过钢琴。	你们没有弹了钢琴。
他没有弹过玻璃珠。	他没有弹了玻璃珠。
她没有屠宰过牛。	她没有屠宰了牛。
张先生没有麻醉过老虎。	张先生没有麻醉了老虎。
李太太没有包扎过肚子。	李太太没有包扎了肚子。
我没有预习过教材。	我没有预习了教材。
你们没有拍摄过电影。	你们没有拍摄了电影。
李太太没有预习过教材。	李太太没有预习了教材。
她们没有煮过鸡。	她们没有煮了鸡。
她没有捕捉过鱼。	她没有捕捉了鱼。
她没有吃过蛋糕。	她没有吃了蛋糕。
他没有喝过葡萄汁。	他没有喝了葡萄汁。
陈大姐没有吹过双簧。	陈大姐没有吹了双簧。
她没有预习过教材。	她没有预习了教材。
他没有吹过笛子。	他没有吹了笛子。
王五没有预习过教材。	王五没有预习了教材。
李先生没有预习过教材。	李先生没有预习了教材。
你没有捕捉过鸭。	你没有捕捉了鸭。
周大妈没有盖过被子。	周大妈没有盖了被子。
小王没有制作过电影。	小王没有制作了电影。
小明没有清蒸过鸭。	小明没有清蒸了鸭。
她们没有开过卡车。	她们没有开了卡车。
你没有领养过小狗。	你没有领养了小狗。
我没有喝过葡萄汁。	我没有喝了葡萄汁。
你们没有观看过电影。	你们没有观看了电影。
他们没有吃过方便面。	他们没有吃了方便面。
张三没有爆炒过鸡。	张三没有爆炒了鸡。
徐小姐没有喝过可乐。	徐小姐没有喝了可乐。
我们没有爆炒过鱼。	我们没有爆炒了鱼。
她没有唱过美声。	她没有唱了美声。
胡大爷没有清洗过杯子。	胡大爷没有清洗了杯子。
郑大妈没有跨越过沙漠。	郑大妈没有跨越了沙漠。
你们没有拉过小提琴。	你们没有拉了小提琴。
张先生没有烧过鸭。	张先生没有烧了鸭。
他没有拉过小提琴。	他没有拉了小提琴。
小王没有爆炒过鸭。	小王没有爆炒了鸭。
他没有拍摄过电影。	他没有拍摄了电影。
他们没有爆炒过鱼。	他们没有爆炒了鱼。
王先生没有吃过香蕉。	王先生没有吃了香蕉。
小王没有创作过漫画。	小王没有创作了漫画。
王先生没有唱过美声。	王先生没有唱了美声。
他没有煮过鱼。	他没有煮了鱼。
我没有捕捉过蛇。	我没有捕捉了蛇。
王小姐没有清蒸过鱼。	王小姐没有清蒸了鱼。
她没有拍摄过电影。	她没有拍摄了电影。
我们没有吹过笛子。	我们没有吹了笛子。
何太太没有吃过糖果。	何太太没有吃了糖果。
他没有演奏过歌曲。	他没有演奏了歌曲。
王小姐没有跨越过海洋。	王小姐没有跨越了海洋。
他们没有制作过视频。	他们没有制作了视频。
她们没有吃过橘子。	她们没有吃了橘子。
我没有拍摄过电影。	我没有拍摄了电影。
他没有唱过戏曲。	他没有唱了戏曲。
张三没有演奏过华尔兹。	张三没有演奏了华尔兹。
你没有检查过胃。	你没有检查了胃。
她没有喝过咖啡。	她没有喝了咖啡。
你们没有喝过啤酒。	你们没有喝了啤酒。
杨大哥没有领养过小狗。	杨大哥没有领养了小狗。
她们没有唱过美声。	她们没有唱了美声。
我没有拍摄过动作片。	我没有拍摄了动作片。
我们没有观看过电影。	我们没有观看了电影。
他没有预习过教材。	他没有预习了教材。
何太太没有拍摄过动画片。	何太太没有拍摄了动画片。
你没有跨越过沙漠。	你没有跨越了沙漠。
她们没有拉过大提琴。	她们没有拉了大提琴。
李四没有预习过教材。	李四没有预习了教材。
你没有屠宰过牛。	你没有屠宰了牛。
你们没有拍摄过动作片。	你们没有拍摄了动作片。
张三没有煮过鱼。	张三没有煮了鱼。
冯大哥没有爆炒过鸭。	冯大哥没有爆炒了鸭。
王大娘没有预习过教材。	王大娘没有预习了教材。
小王没有吹过笛子。	小王没有吹了笛子。
你没有吹过笛子。	你没有吹了笛子。
她没有制作过电影。	她没有制作了电影。
你没有开过飞机。	你没有开了飞机。
王先生没有煮过鸡。	王先生没有煮了鸡。
她没有驾驶过火车。	她没有驾驶了火车。
我们没有煮过鱼。	我们没有煮了鱼。
小王没有演奏过协奏曲。	小王没有演奏了协奏曲。
李先生没有喝过橙汁。	李先生没有喝了橙汁。
何太太没有打断过腿。	何太太没有打断了腿。
我没有驾驶过轮船。	我没有驾驶了轮船。
你没有唱过戏曲。	你没有唱了戏曲。
你们没有检查过脚。	你们没有检查了脚。
你们没有烧过鸡。	你们没有烧了鸡。
赵大爷没有清洗过杯子。	赵大爷没有清洗了杯子。
他没有跨越过沙漠。	他没有跨越了沙漠。
你们没有制作过电影。	你们没有制作了电影。
你们没有煮过鱼。	你们没有煮了鱼。
张婶没有看过录像带。	张婶没有看了录像带。
我们没有看过书。	我们没有看了书。
王先生没有打断过手。	王先生没有打断了手。
小明没有驾驶过轮船。	小明没有驾驶了轮船。
你没有炖过鱼。	你没有炖了鱼。
她们没有清洗过杯子。	她们没有清洗了杯子。
她们没有煮过鸭。	她们没有煮了鸭。
我没有领养过小狗。	我没有领养了小狗。
郑大妈没有制作过电影。	郑大妈没有制作了电影。
吴太太没有检查过手。	吴太太没有检查了手。
张婶没有领养过小猫。	张婶没有领养了小猫。
他们没有演奏过协奏曲。	他们没有演奏了协奏曲。
小明没有创作过漫画。	小明没有创作了漫画。
小王没有爆炒过鸡。	小王没有爆炒了鸡。
王先生没有清蒸过鸭。	王先生没有清蒸了鸭。
我们没有吹过双簧。	我们没有吹了双簧。
我没有麻醉过老虎。	我没有麻醉了老虎。
我们没有拉过大提琴。	我们没有拉了大提琴。
周大妈没有制作过电视剧。	周大妈没有制作了电视剧。
他没有创作过漫画。	他没有创作了漫画。
他们没有开过飞机。	他们没有开了飞机。
她们没有包扎过头。	她们没有包扎了头。
张先生没有盖过被子。	张先生没有盖了被子。
宋女士没有清蒸过鸡。	宋女士没有清蒸了鸡。
他没有吃过蛋炒饭。	他没有吃了蛋炒饭。
他没有唱过小调。	他没有唱了小调。
他们没有煮过鱼。	他们没有煮了鱼。
他没有屠宰过牛。	他没有屠宰了牛。
徐小姐没有捕捉过鸭。	徐小姐没有捕捉了鸭。
她们没有开过飞机。	她们没有开了飞机。
吴太太没有驾驶过火车。	吴太太没有驾驶了火车。
刘先生没有开过火车。	刘先生没有开了火车。
她们没有拍摄过电视剧。	她们没有拍摄了电视剧。
你们没有吃过蛋炒饭。	你们没有吃了蛋炒饭。
我们没有弹过玻璃珠。	我们没有弹了玻璃珠。
他们没有盖过被子。	他们没有盖了被子。
我们没有喝过红酒。	我们没有喝了红酒。
她们没有检查过胃。	她们没有检查了胃。
李太太没有烧过鸭。	李太太没有烧了鸭。
李四没有弹过古筝。	李四没有弹了古筝。
他们没有爆炒过鸡。	他们没有爆炒了鸡。
陈大姐没有喝过白酒。	陈大姐没有喝了白酒。
你们没有清蒸过鱼。	你们没有清蒸了鱼。
他们没有领养过小狗。	他们没有领养了小狗。
赵大爷没有唱过歌。	赵大爷没有唱了歌。
张婶没有吃过鸡。	张婶没有吃了鸡。
我没有捕捉过大象。	我没有捕捉了大象。
他们没有吹过笛子。	他们没有吹了笛子。
我没有煮过鸡。	我没有煮了鸡。
王大娘没有唱过戏曲。	王大娘没有唱了戏曲。
冯大哥没有麻醉过大象。	冯大哥没有麻醉了大象。
我没有捕捉过鸭。	我没有捕捉了鸭。
宋女士没有煮过鸭。	宋女士没有煮了鸭。
她没有驾驶过货车。	她没有驾驶了货车。
她没有看过书。	她没有看了书。
王姨没有吹过笛子。	王姨没有吹了笛子。
她没有煮过鸭。	她没有煮了鸭。
我没有吃过巧克力。	我没有吃了巧克力。
李四没有检查过胃。	李四没有检查了胃。
王先生没有打断过脚。	王先生没有打断了脚。
冯大哥没有跨越过沙漠。	冯大哥没有跨越了沙漠。
赵大爷没有爆炒过鱼。	赵大爷没有爆炒了鱼。
李太太没有领养过小猫。	李太太没有领养了小猫。
张先生没有唱过戏曲。	张先生没有唱了戏曲。
郑大妈没有拍摄过电影。	郑大妈没有拍摄了电影。
王姨没有驾驶过货车。	王姨没有驾驶了货车。
徐小姐没有跨越过沙漠。	徐小姐没有跨越了沙漠。
王姨没有演奏过歌曲。	王姨没有演奏了歌曲。
她没有爆炒过鱼。	她没有爆炒了鱼。
她们没有屠宰过牛。	她们没有屠宰了牛。
我没有开过卡车。	我没有开了卡车。
胡大爷没有拍摄过视频。	胡大爷没有拍摄了视频。
我们没有喝过葡萄汁。	我们没有喝了葡萄汁。
赵大爷没有包扎过鼻子。	赵大爷没有包扎了鼻子。
王五没有打断过鼻子。	王五没有打断了鼻子。
李四没有喝过可乐。	李四没有喝了可乐。
李四没有演奏过奏鸣曲。	李四没有演奏了奏鸣曲。
她没有弹过玻璃珠。	她没有弹了玻璃珠。
她们没有爆炒过鸡。	她们没有爆炒了鸡。
徐小姐没有捕捉过大象。	徐小姐没有捕捉了大象。
她没有跨越过沙漠。	她没有跨越了沙漠。
你没有麻醉过老虎。	你没有麻醉了老虎。
王小姐没有炖过鱼。	王小姐没有炖了鱼。
何太太没有吹过双簧。	何太太没有吹了双簧。
王姨没有打断过腿。	王姨没有打断了腿。
我没有烧过鸡。	我没有烧了鸡。
何太太没有弹过玻璃珠。	何太太没有弹了玻璃珠。
杨大哥没有烧过鸭。	杨大哥没有烧了鸭。
小王没有跨越过海洋。	小王没有跨越了海洋。
我没有打断过腿。	我没有打断了腿。
我们没有清洗过杯子。	我们没有清洗了杯子。
你们没有吃过香蕉。	你们没有吃了香蕉。
小王没有麻醉过大象。	小王没有麻醉了大象。
我没有麻醉过大象。	我没有麻醉了大象。
你们没有打断过手。	你们没有打断了手。
周大妈没有创作过小说。	周大妈没有创作了小说。
她没有看过教材。	她没有看了教材。
你没有打断过手。	你没有打断了手。
小明没有煮过鸡。	小明没有煮了鸡。
李四没有创作过漫画。	李四没有创作了漫画。
我们没有创作过小说。	我们没有创作了小说。
我没有唱过歌。	我没有唱了歌。
徐小姐没有烧过鸭。	徐小姐没有烧了鸭。
张婶没有吃过方便面。	张婶没有吃了方便面。
我没有盖过被子。	我没有盖了被子。
李四没有吹过双簧。	李四没有吹了双簧。
王先生没有屠宰过牛。	王先生没有屠宰了牛。
他没有清蒸过鱼。	他没有清蒸了鱼。
王小姐没有观看过电视剧。	王小姐没有观看了电视剧。
我没有烧过鱼。	我没有烧了鱼。
张婶没有演奏过狂想曲。	张婶没有演奏了狂想曲。
他们没有吃过糖果。	他们没有吃了糖果。
他没有领养过小狗。	他没有领养了小狗。
吴太太没有预习过教材。	吴太太没有预习了教材。
杨大哥没有清蒸过鸭。	杨大哥没有清蒸了鸭。
小明没有清蒸过鱼。	小明没有清蒸了鱼。
你们没有领养过小狗。	你们没有领养了小狗。
他没有爆炒过鸭。	他没有爆炒了鸭。
王五没有唱过戏曲。	王五没有唱了戏曲。
你没有拉过大提琴。	你没有拉了大提琴。
我们没有清蒸过鸭。	我们没有清蒸了鸭。
她没有盖过被子。	她没有盖了被子。
她没有创作过漫画。	她没有创作了漫画。
周大妈没有跨越过海洋。	周大妈没有跨越了海洋。
你们没有弹过玻璃珠。	你们没有弹了玻璃珠。
你没有包扎过肚子。	你没有包扎了肚子。
你们没有盖过被子。	你们没有盖了被子。
周大妈没有麻醉过老虎。	周大妈没有麻醉了老虎。
你们没有吹过双簧。	你们没有吹了双簧。
何太太没有创作过小说。	何太太没有创作了小说。
周大妈没有拍摄过动作片。	周大妈没有拍摄了动作片。
李先生没有开过货车。	李先生没有开了货车。
王五没有拍摄过电影。	王五没有拍摄了电影。
她没有清蒸过鸡。	她没有清蒸了鸡。
她没有检查过脚。	她没有检查了脚。
她没有清洗过杯子。	她没有清洗了杯子。
我没有屠宰过牛。	我没有屠宰了牛。
小明没有演奏过狂想曲。	小明没有演奏了狂想曲。
她没有创作过小说。	她没有创作了小说。
小明没有驾驶过飞机。	小明没有驾驶了飞机。
张夫人没有屠宰过牛。	张夫人没有屠宰了牛。
你们没有爆炒过鸭。	你们没有爆炒了鸭。
她们没有预习过教材。	她们没有预习了教材。
他没有演奏过奏鸣曲。	他没有演奏了奏鸣曲。
周大妈没有吹过双簧。	周大妈没有吹了双簧。
张三没有爆炒过鱼。	张三没有爆炒了鱼。
王小姐没有驾驶过火车。	王小姐没有驾驶了火车。
我没有唱过小调。	我没有唱了小调。
我没有观看过视频。	我没有观看了视频。
吴太太没有检查过腿。	吴太太没有检查了腿。
你们没有领养过小猫。	你们没有领养了小猫。
刘先生没有跨越过沙漠。	刘先生没有跨越了沙漠。
张三没有清蒸过鸭。	张三没有清蒸了鸭。
我们没有喝过啤酒。	我们没有喝了啤酒。
你们没有跨越过沙漠。	你们没有跨越了沙漠。
你们没有吹过笛子。	你们没有吹了笛子。
我没有清洗过杯子。	我没有清洗了杯子。
她没有观看过视频。	她没有观看了视频。
他们没有吃过鸡。	他们没有吃了鸡。
王姨没有演奏过协奏曲。	王姨没有演奏了协奏曲。
王小姐没有弹过玻璃珠。	王小姐没有弹了玻璃珠。
我们没有盖过被子。	我们没有盖了被子。
王先生没有看过手账。	王先生没有看了手账。
他没有唱过美声。	他没有唱了美声。
他没有领养过小猫。	他没有领养了小猫。
你没有打断过脚。	你没有打断了脚。
他没有吃过方便面。	他没有吃了方便面。
王姨没有唱过小调。	王姨没有唱了小调。
她没有检查过鼻子。	她没有检查了鼻子。
我没有演奏过华尔兹。	我没有演奏了华尔兹。
你们没有烧过鸭。	你们没有烧了鸭。
王五没有麻醉过大象。	王五没有麻醉了大象。
小王没有包扎过鼻子。	小王没有包扎了鼻子。
徐小姐没有唱过小调。	徐小姐没有唱了小调。
他们没有清洗过杯子。	他们没有清洗了杯子。
王姨没有领养过小狗。	王姨没有领养了小狗。
周大妈没有煮过鸡。	周大妈没有煮了鸡。
小明没有吹过笛子。	小明没有吹了笛子。
她们没有观看过电影。	她们没有观看了电影。
他们没有爆炒过鸭。	他们没有爆炒了鸭。
你没有盖过被子。	你没有盖了被子。
李先生没有清洗过杯子。	李先生没有清洗了杯子。
她没有打断过鼻子。	她没有打断了鼻子。
她们没有麻醉过老虎。	她们没有麻醉了老虎。
我们没有领养过小狗。	我们没有领养了小狗。
小王没有屠宰过牛。	小王没有屠宰了牛。
你们没有烧过鱼。	你们没有烧了鱼。
我没有拉过小提琴。	我没有拉了小提琴。
小明没有吹过双簧。	小明没有吹了双簧。
张三没有跨越过海洋。	张三没有跨越了海洋。
你们没有检查过眼睛。	你们没有检查了眼睛。
我没有跨越过沙漠。	我没有跨越了沙漠。
刘先生没有开过货车。	刘先生没有开了货车。
张婶没有清蒸过鱼。	张婶没有清蒸了鱼。
她们没有喝过牛奶。	她们没有喝了牛奶。
你们没有创作过小说。	你们没有创作了小说。
周大妈没有唱过京剧。	周大妈没有唱了京剧。
你没有拍摄过电影。	你没有拍摄了电影。
我们没有开过飞机。	我们没有开了飞机。
小明没有清洗过杯子。	小明没有清洗了杯子。
李先生没有制作过视频。	李先生没有制作了视频。
吴太太没有喝过橙汁。	吴太太没有喝了橙汁。
冯大哥没有制作过动画片。	冯大哥没有制作了动画片。
周大妈没有清蒸过鸡。	周大妈没有清蒸了鸡。
杨大哥没有制作过电影。	杨大哥没有制作了电影。
我没有炖过鱼。	我没有炖了鱼。
他没有麻醉过大象。	他没有麻醉了大象。
郑大妈没有把小明鼓励。	郑大妈把小明没有鼓励。
她们没有把我们称赞。	她们把我们没有称赞。
她们没有把你们呵斥。	她们把你们没有呵斥。
冯大哥没有把胡大爷称赞。	冯大哥把胡大爷没有称赞。
刘先生没有把胡大爷夸奖。	刘先生把胡大爷没有夸奖。
我们没有把王姨安慰。	我们把王姨没有安慰。
你没有把何太太称赞。	你把何太太没有称赞。
张婶没有把赵大爷批评。	张婶把赵大爷没有批评。
你没有把王大娘称赞。	你把王大娘没有称赞。
你没有把她们嘉奖。	你把她们没有嘉奖。
赵大爷没有把王五批评。	赵大爷把王五没有批评。
他没有把王姨教育。	他把王姨没有教育。
吴太太没有把郑大妈提醒。	吴太太把郑大妈没有提醒。
我们没有把他夸奖。	我们把他没有夸奖。
他们没有把张婶表扬。	他们把张婶没有表扬。
何太太没有把王大娘提醒。	何太太把王大娘没有提醒。
我没有把王大娘嘉奖。	我把王大娘没有嘉奖。
她没有把徐小姐批评。	她把徐小姐没有批评。
李先生没有把刘先生称赞。	李先生把刘先生没有称赞。
我没有把你们批评。	我把你们没有批评。
张先生没有把赵大爷教育。	张先生把赵大爷没有教育。
他没有把宋女士安慰。	他把宋女士没有安慰。
她们没有把他欺负。	她们把他没有欺负。
她们没有把张婶批评。	她们把张婶没有批评。
刘先生没有把张夫人鼓励。	刘先生把张夫人没有鼓励。
徐小姐没有把郑大妈欺负。	徐小姐把郑大妈没有欺负。
他们没有把你称赞。	他们把你没有称赞。
你们没有把她们呵斥。	你们把她们没有呵斥。
王姨没有把杨大哥批评。	王姨把杨大哥没有批评。
杨大哥没有把张婶奖励。	杨大哥把张婶没有奖励。
她们没有把她鼓励。	她们把她没有鼓励。
吴太太没有把王大娘嘉奖。	吴太太把王大娘没有嘉奖。
她没有把张先生提醒。	她把张先生没有提醒。
王大娘没有把张先生批评。	王大娘把张先生没有批评。
你没有把张先生嘉奖。	你把张先生没有嘉奖。
刘先生没有把小明欺负。	刘先生把小明没有欺负。
她们没有把你们夸奖。	她们把你们没有夸奖。
他没有把李先生表扬。	他把李先生没有表扬。
胡大爷没有把冯大哥夸奖。	胡大爷把冯大哥没有夸奖。
我没有把周大妈奖励。	我把周大妈没有奖励。
他们没有把她夸奖。	他们把她没有夸奖。
她没有把他夸奖。	她把他没有夸奖。
她没有把她们嘉奖。	她把她们没有嘉奖。
他们没有把你控制。	他们把你没有控制。
他们没有把何太太控制。	他们把何太太没有控制。
你们没有把杨大哥呵斥。	你们把杨大哥没有呵斥。
她们没有把王先生夸奖。	她们把王先生没有夸奖。
她没有把我提醒。	她把我没有提醒。
他们没有把周大妈教育。	他们把周大妈没有教育。
张三没有把王五教育。	张三把王五没有教育。
他们没有把何太太夸奖。	他们把何太太没有夸奖。
何太太没有把李四提醒。	何太太把李四没有提醒。
他们没有把他教育。	他们把他没有教育。
你们没有把我夸奖。	你们把我没有夸奖。
她们没有把郑大妈提醒。	她们把郑大妈没有提醒。
他没有把张先生嘉奖。	他把张先生没有嘉奖。
他们没有把郑大妈表扬。	他们把郑大妈没有表扬。
宋女士没有把王小姐鼓励。	宋女士把王小姐没有鼓励。
郑大妈没有把宋女士批评。	郑大妈把宋女士没有批评。
你没有把我提醒。	你把我没有提醒。
郑大妈没有把小王欺负。	郑大妈把小王没有欺负。
我没有把王大娘批评。	我把王大娘没有批评。
我没有把张三表扬。	我把张三没有表扬。
王大娘没有把李四称赞。	王大娘把李四没有称赞。
我们没有把张夫人安慰。	我们把张夫人没有安慰。
你没有把他提醒。	你把他没有提醒。
张婶没有把杨大哥呵斥。	张婶把杨大哥没有呵斥。
何太太没有把小明表扬。	何太太把小明没有表扬。
你们没有把你控制。	你们把你没有控制。
她们没有把王大娘批评。	她们把王大娘没有批评。
他没有把陈大姐奖励。	他把陈大姐没有奖励。
胡大爷没有把张婶呵斥。	胡大爷把张婶没有呵斥。
她们没有把赵大爷教育。	她们把赵大爷没有教育。
你没有把他们安慰。	你把他们没有安慰。
你没有把王先生奖励。	你把王先生没有奖励。
你们没有把他表扬。	你们把他没有表扬。
她们没有把冯大哥称赞。	她们把冯大哥没有称赞。
我没有把你鼓励。	我把你没有鼓励。
王先生没有把宋女士奖励。	王先生把宋女士没有奖励。
王姨没有把郑大妈批评。	王姨把郑大妈没有批评。
他没有把我批评。	他把我没有批评。
他没有把我奖励。	他把我没有奖励。
刘先生没有把王姨批评。	刘先生把王姨没有批评。
他没有把你安慰。	他把你没有安慰。
张先生没有把徐小姐批评。	张先生把徐小姐没有批评。
李太太没有把张三呵斥。	李太太把张三没有呵斥。
他没有把她们安慰。	他把她们没有安慰。
李先生没有把宋女士批评。	李先生把宋女士没有批评。
你们没有把他嘉奖。	你们把他没有嘉奖。
她们没有把张先生嘉奖。	她们把张先生没有嘉奖。
冯大哥没有把陈大姐表扬。	冯大哥把陈大姐没有表扬。
他没有把我们称赞。	他把我们没有称赞。
王先生没有把郑大妈批评。	王先生把郑大妈没有批评。
张三没有把周大妈欺负。	张三把周大妈没有欺负。
你没有把王小姐呵斥。	你把王小姐没有呵斥。
小王没有把李四鼓励。	小王把李四没有鼓励。
小明没有把李先生欺负。	小明把李先生没有欺负。
宋女士没有把张夫人呵斥。	宋女士把张夫人没有呵斥。
你没有把王大娘控制。	你把王大娘没有控制。
你没有把我表扬。	你把我没有表扬。
你们没有把她称赞。	你们把她没有称赞。
她们没有把我们提醒。	她们把我们没有提醒。
我们没有把他们夸奖。	我们把他们没有夸奖。
她们没有把王五欺负。	她们把王五没有欺负。
张婶没有把赵大爷称赞。	张婶把赵大爷没有称赞。
你没有把他们夸奖。	你把他们没有夸奖。
我们没有把王五嘉奖。	我们把王五没有嘉奖。
王小姐没有把何太太嘉奖。	王小姐把何太太没有嘉奖。
我没有把周大妈教育。	我把周大妈没有教育。
她们没有把他们嘉奖。	她们把他们没有嘉奖。
我没有把他批评。	我把他没有批评。
他们没有把胡大爷呵斥。	他们把胡大爷没有呵斥。
张婶没有把刘先生嘉奖。	张婶把刘先生没有嘉奖。
你们没有把你批评。	你们把你没有批评。
何太太没有把赵大爷夸奖。	何太太把赵大爷没有夸奖。
她没有把王姨奖励。	她把王姨没有奖励。
我没有把你嘉奖。	我把你没有嘉奖。
我没有把他们鼓励。	我把他们没有鼓励。
你没有把小明提醒。	你把小明没有提醒。
吴太太没有把张先生表扬。	吴太太把张先生没有表扬。
王小姐没有把小明奖励。	王小姐把小明没有奖励。
我没有把王大娘表扬。	我把王大娘没有表扬。
他们没有把你提醒。	他们把你没有提醒。
郑大妈没有把徐小姐称赞。	郑大妈把徐小姐没有称赞。
他没有把李太太提醒。	他把李太太没有提醒。
她们没有把王大娘称赞。	她们把王大娘没有称赞。
我没有把他嘉奖。	我把他没有嘉奖。
张夫人没有把张婶表扬。	张夫人把张婶没有表扬。
你没有把刘先生夸奖。	你把刘先生没有夸奖。
你们没有把刘先生控制。	你们把刘先生没有控制。
王大娘没有把张先生表扬。	王大娘把张先生没有表扬。
张三没有把王小姐夸奖。	张三把王小姐没有夸奖。
她没有把王大娘称赞。	她把王大娘没有称赞。
宋女士没有把张三鼓励。	宋女士把张三没有鼓励。
我没有把她们批评。	我把她们没有批评。
你们没有把她欺负。	你们把她没有欺负。
你没有把他们称赞。	你把他们没有称赞。
宋女士没有把张夫人教育。	宋女士把张夫人没有教育。
刘先生没有把张先生批评。	刘先生把张先生没有批评。
你没有把他称赞。	你把他没有称赞。
冯大哥没有把陈大姐教育。	冯大哥把陈大姐没有教育。
王姨没有把李先生嘉奖。	王姨把李先生没有嘉奖。
她们没有把你们鼓励。	她们把你们没有鼓励。
他们没有把宋女士批评。	他们把宋女士没有批评。
她们没有把她夸奖。	她们把她没有夸奖。
他没有把她表扬。	他把她没有表扬。
她们没有把他们夸奖。	她们把他们没有夸奖。
王小姐没有把李先生欺负。	王小姐把李先生没有欺负。
他们没有把冯大哥鼓励。	他们把冯大哥没有鼓励。
我们没有把李太太表扬。	我们把李太太没有表扬。
你没有把王姨鼓励。	你把王姨没有鼓励。
张婶没有把陈大姐控制。	张婶把陈大姐没有控制。
冯大哥没有把张夫人批评。	冯大哥把张夫人没有批评。
你们没有把她鼓励。	你们把她没有鼓励。
张三没有把郑大妈批评。	张三把郑大妈没有批评。
你们没有把他夸奖。	你们把他没有夸奖。
王姨没有把刘先生表扬。	王姨把刘先生没有表扬。
他没有把我提醒。	他把我没有提醒。
她没有把你控制。	她把你没有控制。
胡大爷没有把小明嘉奖。	胡大爷把小明没有嘉奖。
我们没有把你欺负。	我们把你没有欺负。
王小姐没有把吴太太鼓励。	王小姐把吴太太没有鼓励。
李四没有把李太太表扬。	李四把李太太没有表扬。
你们没有把何太太教育。	你们把何太太没有教育。
我没有把胡大爷表扬。	我把胡大爷没有表扬。
她们没有把李太太鼓励。	她们把李太太没有鼓励。
赵大爷没有把周大妈批评。	赵大爷把周大妈没有批评。
他们没有把李先生控制。	他们把李先生没有控制。
周大妈没有把宋女士呵斥。	周大妈把宋女士没有呵斥。
李太太没有把李四批评。	李太太把李四没有批评。
我没有把他们欺负。	我把他们没有欺负。
她没有把张婶嘉奖。	她把张婶没有嘉奖。
你们没有把他呵斥。	你们把他没有呵斥。
张夫人没有把陈大姐欺负。	张夫人把陈大姐没有欺负。
王先生没有把小王提醒。	王先生把小王没有提醒。
张三没有把李先生安慰。	张三把李先生没有安慰。
你没有把小王奖励。	你把小王没有奖励。
你们没有把王小姐鼓励。	你们把王小姐没有鼓励。
王五没有把郑大妈表扬。	王五把郑大妈没有表扬。
我没有把她们提醒。	我把她们没有提醒。
他没有把你鼓励。	他把你没有鼓励。
我们没有把胡大爷奖励。	我们把胡大爷没有奖励。
她们没有把杨大哥夸奖。	她们把杨大哥没有夸奖。
我们没有把张先生批评。	我们把张先生没有批评。
你没有把陈大姐呵斥。	你把陈大姐没有呵斥。
李太太没有把周大妈称赞。	李太太把周大妈没有称赞。
我们没有把吴太太教育。	我们把吴太太没有教育。
王姨没有把王五呵斥。	王姨把王五没有呵斥。
我没有把她们夸奖。	我把她们没有夸奖。
我没有把冯大哥批评。	我把冯大哥没有批评。
他没有把王大娘呵斥。	他把王大娘没有呵斥。
他没有把他们批评。	他把他们没有批评。
你没有把他鼓励。	你把他没有鼓励。
他们没有把我表扬。	他们把我没有表扬。
我没有把张夫人呵斥。	我把张夫人没有呵斥。
王五没有把李先生安慰。	王五把李先生没有安慰。
我们没有把张先生教育。	我们把张先生没有教育。
陈大姐没有把冯大哥安慰。	陈大姐把冯大哥没有安慰。
我没有把徐小姐提醒。	我把徐小姐没有提醒。
你没有把李太太称赞。	你把李太太没有称赞。
